Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1630326000,Process Proposal,0,0,0x1426fbd146942e153653863cbe633780c17268da,"EPIC niftyink from @charingane#1930 ",WXDAI,0,100000000000000000000
1630076835,Tokens Collected,,,,,WXDAI,1000000000000000000000,0
1629948895,Process Proposal,100,0,0x08b3931b2ae83113c711c92e1bb87989f1fab004,DrHongos membership,WXDAI,500000000000000000000,0
1629925700,Tokens Collected,,,,,WXDAI,500000000000000000000,0
1629840765,Tokens Collected,,,,,WXDAI,2700000000000000000000,0
1629832320,Process Proposal,0,0,0xd91ec22114897e5e68997f77a6182de3cb09ba9b,RIP - [Axe Whooping @ MCON],WXDAI,0,1200000000000000000000
1629771350,Process Proposal,100,0,0x706342c7f358cf05370db27ae0d9b1791adefd08,Membership for Spencer Ailts,WXDAI,500000000000000000000,0
1629553250,Process Proposal,100,0,0xb0d2b32aef17d71e13e358898fe2d7458a84998b,"new member - adrienne ",WXDAI,500000000000000000000,0
1629338235,Tokens Collected,,,,,WXDAI,450000000000000000000,0
1629221060,Process Proposal,100,0,0x5562b57d27dded14a387c2899a7471c62a3eca22,Membership proposal for Tom | Integral,WXDAI,500000000000000000000,0
1628788420,Process Proposal,100,0,0x1c9f765c579f94f6502acd9fc356171d85a1f8d0,bitbeckers in da Haus,WXDAI,0,500000000000000000000
1628782505,Tokens Collected,,,,,WXDAI,1340000000000000000000,0
1628700890,Tokens Collected,,,,,WXDAI,5466766666666666666667,0
1628459230,Process Proposal,100,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,⚔️ Membership Proposal for earth2travis,WXDAI,500000000000000000000,0
1628350825,Process Proposal,874,0,0x6e36ae6b1eca3ba5aa5057c26dd1403a05be0273,Kerp Rejoin (For Real This Time),WETH,644600000000000000,0
1627992350,Tokens Collected,,,,,WXDAI,150000000000000000000,0
1627926180,Process Proposal,100,0,0xde45cb4673efeba918319b4036c253780dd39e02,New Member: ceresbzns,WXDAI,500000000000000000000,0
1627865695,Process Proposal,100,0,0x9f8d1c9c54a7dcbf242012f158b1594f17ef4211,"Membership Proposal for arentweall (Amos) ",WXDAI,500000000000000000000,0
1627860515,Process Proposal,0,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,Consultation Fee Dispersement for Superfluid and SW Capital,WXDAI,0,250000000000000000000
1627681925,Process Proposal,36,0,0x956d5740b3477f0b46dae26753b07ecbd8055908,Jaqi's tribute for shares ~ Style Guide RIP,WXDAI,180000000000000000000,0
1627429945,Tokens Collected,,,,,WXDAI,230000000000000000000,0
1627429775,Process Proposal,100,0,0x319ae05ccc729f518303f6af4accb6a92a2f69b9,Sazerac membership proposal,WXDAI,500000000000000000000,0
1627428445,Rage Quit,,,,,WETH,0,644557063530801890
1627428445,Rage Quit,,,,,ROBOT,0,537544907456399226
1627428445,Rage Quit,,,,,NFTX,0,9737619074146287
1627428445,Rage Quit,,,,,HAUS,0,810656787922678402
1627428445,Rage Quit,,,,,STAKE,0,536969812598533153
1627428445,Rage Quit,,,,,WXDAI,0,443747138552437466010
