Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1634763439,Rage Quit,,,,,MCV05,0,857227843345281738
1634763439,Rage Quit,,,,,MCV35,0,894339286123288672
1634763439,Rage Quit,,,,,MCV31,0,882293256632639556
1634763439,Rage Quit,,,,,MCV32,0,882293256632639556
1634763439,Rage Quit,,,,,MCV15,0,879952790666967432
1634763439,Rage Quit,,,,,MCV12,0,874069367406354053
1634763439,Rage Quit,,,,,MCV34,0,882293256632639556
1634763439,Rage Quit,,,,,MCV26,0,882293256632639556
1634763439,Rage Quit,,,,,MCV20,0,882293256632639556
1634763439,Rage Quit,,,,,MCV17,0,882293256632639556
1634763439,Rage Quit,,,,,DAI,0,152381418427226175520
1634763439,Rage Quit,,,,,MCV06,0,857227843345281738
1634763439,Rage Quit,,,,,MCV11,0,857227843345281738
1634763439,Rage Quit,,,,,MCV37,0,905296892115769366
1634763439,Rage Quit,,,,,MCV36,0,905296892115769366
1634763439,Rage Quit,,,,,MCV22,0,882293256632639556
1634763439,Rage Quit,,,,,MCV29,0,882293256632639556
1634763439,Rage Quit,,,,,MCV07,0,857227843345281738
1634763439,Rage Quit,,,,,MCV30,0,882293256632639556
1634763439,Rage Quit,,,,,MCV03,0,857227843345281738
1634763439,Rage Quit,,,,,USDC,0,38529082820
1634763439,Rage Quit,,,,,MCV40,0,905296892115769366
1634763439,Rage Quit,,,,,WETH,0,44421636889813346544
1634763439,Rage Quit,,,,,MCV25,0,882293256632639556
1634763439,Rage Quit,,,,,MCV14,0,879952790666967432
1634763439,Rage Quit,,,,,MCV16,0,879952790666967432
1634763439,Rage Quit,,,,,MCV21,0,882293256632639556
1634763439,Rage Quit,,,,,MCV23,0,882293256632639556
1634763439,Rage Quit,,,,,MCV13,0,879952790666967432
1634763439,Rage Quit,,,,,MCV09,0,857227843345281738
1634763439,Rage Quit,,,,,MCV28,0,882293256632639556
1634763439,Rage Quit,,,,,MCV01,0,857227843345281738
1634763439,Rage Quit,,,,,MCV02,0,857227843345281738
1634763439,Rage Quit,,,,,MCV08,0,857227843345281738
1634763439,Rage Quit,,,,,MCV04,0,857227843345281738
1633108677,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Synesis,WETH,0,150000000000000000000
1633108564,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Reactions,WETH,0,35000000000000000000
1633108384,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Adex Wallet,WETH,0,66700000000000000000
1633108093,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Forefront,WETH,0,55000000000000000000
1631665301,Rage Quit,,,,,RAI,0,301563561119269233593
1631665301,Rage Quit,,,,,MCV33,0,352917302653055822
1631665301,Rage Quit,,,,,STAKE,0,70396223253357394605
1631665301,Rage Quit,,,,,MCV27,0,352917302653055822
1631665301,Rage Quit,,,,,MCV39,0,362118756846307746
1631665301,Rage Quit,,,,,MCV18,0,352917302653055822
1631665301,Rage Quit,,,,,MCV10,0,342891137338112695
1631665301,Rage Quit,,,,,MCV24,0,352917302653055822
1631665301,Rage Quit,,,,,MCV19,0,352917302653055822
1631665301,Rage Quit,,,,,MCV38,0,362118756846307746
1631665301,Rage Quit,,,,,MCV05,0,342891137338112695
1631665301,Rage Quit,,,,,MCV35,0,357735714449315468
1631665301,Rage Quit,,,,,MCV31,0,352917302653055822
1631665301,Rage Quit,,,,,MCV32,0,352917302653055822
1631665301,Rage Quit,,,,,MCV15,0,351981116266786973
1631665301,Rage Quit,,,,,MCV12,0,349627746962541621
1631665301,Rage Quit,,,,,MCV34,0,352917302653055822
1631665301,Rage Quit,,,,,MCV26,0,352917302653055822
1631665301,Rage Quit,,,,,MCV20,0,352917302653055822
1631665301,Rage Quit,,,,,MCV17,0,352917302653055822
1631665301,Rage Quit,,,,,DAI,0,60952567370890470208
1631665301,Rage Quit,,,,,MCV06,0,342891137338112695
1631665301,Rage Quit,,,,,MCV11,0,342891137338112695
1631665301,Rage Quit,,,,,MCV37,0,362118756846307746
1631665301,Rage Quit,,,,,MCV36,0,362118756846307746
1631665301,Rage Quit,,,,,MCV22,0,352917302653055822
1631665301,Rage Quit,,,,,MCV29,0,352917302653055822
1631665301,Rage Quit,,,,,MCV07,0,342891137338112695
1631665301,Rage Quit,,,,,MCV30,0,352917302653055822
1631665301,Rage Quit,,,,,MCV03,0,342891137338112695
1631665301,Rage Quit,,,,,USDC,0,15411633128
1631665301,Rage Quit,,,,,MCV40,0,362118756846307746
1631665301,Rage Quit,,,,,WETH,0,18954839780677813865
1631665301,Rage Quit,,,,,MCV25,0,352917302653055822
1631665301,Rage Quit,,,,,MCV14,0,351981116266786973
1631665301,Rage Quit,,,,,MCV16,0,351981116266786973
1631665301,Rage Quit,,,,,MCV21,0,352917302653055822
1631665301,Rage Quit,,,,,MCV23,0,352917302653055822
1631665301,Rage Quit,,,,,MCV13,0,351981116266786973
1631665301,Rage Quit,,,,,MCV09,0,342891137338112695
1631665301,Rage Quit,,,,,MCV28,0,352917302653055822
1631665301,Rage Quit,,,,,MCV01,0,342891137338112695
